Grid_Number,bus_station
1346,4.304352341194314
1347,4.160367566107974
1348,3.3877068576485945
1349,2.707310876237946
1350,2.37810193979723
1351,1.744749722277834
1352,1.284905181837759
1353,0.43309826620039255
1354,0.48810915913609615
1355,1.1772852012464476
1356,0.6170347712934305
1357,0.6121863701876727
1358,0.5680808038789295
1359,0.823054588354053
1360,1.132266140284437
1361,2.0879407797251974
1362,1.9198481432608097
1363,0.8474220660739972
1364,0.4725396946052271
1365,6.504326118639627
1366,5.779047488480875
1367,5.192435208685828
1368,4.795647904555632
1369,4.637667103007484
1370,4.742418728660424
1371,4.759181724601082
1372,4.275204493266503
1373,4.046949251253455
1374,4.1171695418942775
1375,4.4718266785161545
1376,5.051360674133391
1377,5.7078347026628915
1378,4.846936619127447
1379,4.108415059972579
1380,3.569063762168872
1381,3.3271940265179127
1382,3.446024689408906
1383,3.5583642837098326
1384,2.9946892986845937
1385,2.189607454470103
1386,1.51448376186013
1387,1.2304820776616492
1388,1.1273708587593754
1389,0.8073673579502093
1390,0.3961599054096544
1391,0.30346412575870096
1392,0.7390996040859625
1393,1.410967948130061
1394,0.35018357516238735
1395,0.8528123260267195
1396,1.2131393605595129
1397,1.7843154908448244
1398,1.0090724633189299
1399,0.7234420195514102
1400,5.846349978293948
1401,5.027096654045288
1402,4.3400985634291604
1403,3.856691896197954
1404,3.6584903026884787
1405,3.7905002675480404
1406,3.9627528619898533
1407,3.366247924494556
1408,3.0712704351230555
1409,3.1633275572884503
1410,3.6129548206810163
1411,4.309652653103936
1412,5.154185832609385
1413,4.236589034268309
1414,3.366821701974183
1415,2.682378111170754
1416,2.351101554697009
1417,2.516558550980753
1418,2.598390901617755
1419,2.3242553263701637
1420,1.5509607433622614
1421,0.7102169131590433
1422,0.4162584402756976
1423,0.6859798096141027
1424,0.1862984339512161
1425,0.7599048344537637
1426,0.15160104579842892
1427,1.0936862479974372
1428,1.5058801967274922
1429,1.2156532426457898
1430,0.9238723874055248
1431,0.3047675587535229
1432,1.3435358881950565
1433,1.796322899452237
1434,1.6527877798679935
1435,5.288960396669345
1436,4.3664145552065525
1437,3.553999473135813
1438,2.944335347566326
1439,2.6795841504888847
1440,2.857287874352127
1441,3.2672503373336528
1442,2.510699433370584
1443,2.0988474878574848
1444,2.2314954995433793
1445,2.8331688630078244
1446,3.6806224613222067
1447,4.641118383956589
1448,3.7841521197188235
1449,2.7761395271947977
1450,1.8886387659392874
1451,1.3783411792599405
1452,1.644857054323039
1453,1.6598844126396342
1454,1.6405446013277727
1455,0.8677331783120382
1456,0.4788481898833183
1457,0.7747749307821297
1458,0.3603278009872453
1459,0.6848504810592085
1460,0.8527483860278177
1461,0.6698032783319838
1462,0.9841175179238588
1463,0.5709759511294943
1464,1.4684693124400765
1465,1.1764770640627387
1466,0.789551177000559
1467,1.528249380993788
1468,2.553539428025311
1469,2.616927782059686
1470,4.86684089800067
1471,3.8443485550692142
1472,2.888728713992735
1473,2.0936460152097798
1474,1.7014158735390732
1475,1.969553400197321
1476,2.7085655800625066
1477,1.7869899720877946
1478,1.1380572707508252
1479,1.3674347737530876
1480,2.2175309890107497
1481,3.230769541729974
1482,4.2931529548934675
1483,3.5505149590521983
1484,2.448154659057948
1485,1.3614801996890689
1486,0.4320390872287515
1487,0.9962678108366313
1488,0.8201825164317595
1489,0.7804268841316948
1490,1.006771466680474
1491,0.6999277829321404
1492,1.156457243055919
1493,0.6177650589512423
1494,0.35379489524540814
1495,0.7651389017984642
1496,0.6125592918268135
1497,0.9681161415591142
1498,0.5429346820536373
1499,0.8313580097219259
1500,1.1665004062478141
1501,1.7502086998871984
1502,2.1852126281225726
1503,2.9933159285431508
1504,3.5879212701387897
1505,4.617241908828637
1506,3.5230696889431137
1507,2.444990706216095
1508,1.420141332982502
1509,0.7269701435625785
1510,1.2300537002274368
1511,2.2294485760120173
1512,1.4144927208261517
1513,0.3205352236442293
1514,0.8231393223094665
1515,1.9300870965518884
1516,3.0406868300810723
1517,4.152009024434946
1518,3.578789499941412
1519,2.4889797237611
1520,1.4335857772972744
1521,0.6230398314888136
1522,1.0927265978045464
1523,0.7099891426998975
1524,0.6636770666014954
1525,1.6881090763677036
1526,1.2697489033373905
1527,1.0348839576432378
1528,1.153813094335325
1529,0.8289932695282194
1530,0.5294220616221115
1531,0.8495565609983365
1532,0.4385029825640916
1533,0.8771074116543229
1534,0.3154693943302378
1535,0.3807473430851232
1536,1.355775660468584
1537,2.4503365246393236
1538,2.6088508669233335
1539,2.694045063850322
1540,4.568528170892736
1541,3.458986664460183
1542,2.3517206854762978
1543,1.2527784963805138
1544,0.28492118278095063
1545,1.0323606640659178
1546,2.1267861533155266
1547,1.6510545550241003
1548,0.9098715402220409
1549,1.1843198989419468
1550,2.1095552501977672
1551,3.15764079836943
1552,4.238399438078051
1553,3.863229309153184
1554,2.8829892758989946
1555,2.042443616601031
1556,1.5825255072960211
1557,1.8193571193394604
1558,1.499790629374389
1559,1.4783740974052355
1560,1.4404497510029257
1561,0.5342167576410702
1562,0.2304446503352174
1563,1.3406022725680302
1564,0.5275825209315939
1565,0.29288790856081853
1566,0.26266797694051247
1567,0.3801058270496954
1568,0.7254173224238749
1569,0.7000454494661434
1570,0.6879277894511003
1571,1.4718602610027482
1572,2.1750496278525313
1573,1.6462512938516887
1574,1.7782879550797512
1575,4.726914505286921
1576,3.665613448142524
1577,2.646239874451762
1578,1.7439355796872462
1579,1.246153862923886
1580,1.5929061193565266
1581,2.448400022690406
1582,2.3170903337095528
1583,1.8629397512739707
1584,2.011229398353437
1585,2.6631569879267527
1586,3.551426314243674
1587,4.539351810807251
1588,4.353914984303279
1589,3.513300801111014
1590,2.8640620729959463
1591,2.5564199199672824
1592,2.709349786716407
1593,2.4307532568867667
1594,1.8314585267489698
1595,1.2334246052567808
1596,0.5227937521765769
1597,0.4992855497268143
1598,1.1498800337329549
1599,1.3346211065526747
1600,1.0845243675825613
1601,1.1346978422427996
1602,0.6637048726241702
1603,0.7253438422747569
1604,0.06892198705716707
1605,0.5256499417609862
1606,0.8430166055673746
1607,1.594737847093962
1608,0.7229791262277839
1609,0.9874569191492089
1610,5.073040125089316
1611,4.10224568279203
1612,3.223967340928129
1613,2.5362124183364436
1614,2.2234306125083423
1615,2.4347024846002787
1616,3.0634573492320554
1617,3.151121871954547
1618,2.8338626824586055
1619,2.9334022116246623
1620,3.413470601647082
1621,4.143860125832504
1622,5.016396527152881
1623,4.990374659633831
1624,4.276679330977117
1625,3.7615149934698184
1626,3.5328269249702635
1627,2.934429107011452
1628,1.880599993601167
1629,0.9671095174514448
1630,0.7735914209302941
1631,0.3807825248033488
1632,0.047821987136098594
1633,0.6638180759633061
1634,0.558884958989938
1635,0.32494832339496565
1636,0.8676036774406933
1637,0.7168329739032246
1638,0.2826988040993927
1639,0.40909442623057385
1640,0.45615627285960203
1641,0.9581838502562221
1642,1.4354225946103136
1643,0.3554023443525178
1644,0.8155035066487631
1645,5.572027973417928
1646,4.705282328845314
1647,3.9629193766808974
1648,3.4267536112683183
1649,3.2020950599477183
1650,3.3521705457625774
1651,3.8332158949309765
1652,4.050674687567363
1653,3.809011124553982
1654,3.883558692606352
1655,4.257740309169369
1656,4.862873534361936
1657,5.624907779824887
1658,5.724188266747701
1659,5.11387698980385
1660,4.691482319107265
1661,3.9536310017319316
1662,2.843962523563203
1663,1.7372132610510127
1664,0.6485054623326122
1665,0.4740828300240144
1666,0.5340559736969239
1667,0.09577598026072877
1668,0.26314873225924973
1669,0.4307009778819296
1670,0.8327938979250686
1671,0.7999732185526103
1672,0.37706671781200307
1673,0.44135437478341705
1674,1.269091509444079
1675,1.1673482941550752
1676,1.742117879343036
1677,0.9903660925161412
1678,0.2805699371256269
1679,1.218255696715378
1680,6.1870024714280705
1681,5.419456464579955
1682,4.789037392737191
1683,4.355698785973553
1684,4.181172881711761
1685,4.2971110535949535
1686,4.681984849893372
1687,4.980371139587386
1688,4.7858028171247184
1689,4.845263914354023
1690,5.149962919678324
1691,5.660434226043084
1692,6.327066860689559
1693,6.5225801524781275
1694,5.994041855507966
1695,5.198494876236598
1696,4.124109791661036
1697,3.0765364425747803
1698,2.0963620166169026
1699,1.3406167387980459
1700,0.9480790892220523
1701,0.7139083953954237
1702,0.9633618803079573
1703,0.9840627017374145
1704,1.4037347941576974
1705,1.7430407897281388
1706,1.3944213128863103
1707,1.2005963059797011
1708,1.1377198834514195
1709,1.902693852766258
1710,2.104057210476778
1711,2.201669780280822
1712,1.1703957547384216
1713,0.3725884810738834
1714,0.32936836132101943
1715,6.88696214569309
1716,6.206520710084098
1717,5.664310448321369
1718,5.302903750492818
1719,5.160428792337148
1720,5.254723994306355
1721,5.573785517371662
1722,5.926041071837353
1723,5.7634023126857805
1724,5.8127886010237395
1725,6.069026123857275
1726,6.507726679377608
1727,7.09512485051917
1728,7.364577433453957
1729,6.542557650697676
1730,5.5059804525626586
1731,4.5054903309074215
1732,3.5715441683373355
1733,2.7722327855830913
1734,2.2555451082018263
1735,1.742550046086072
1736,1.6269880441110687
1737,1.9389499010850713
1738,1.944156614683455
1739,2.3658914932430273
1740,2.5033881363603125
1741,1.435465905819334
1742,0.5718696607989824
1743,0.4924004120095817
1744,1.3057442470516032
1745,2.177886280459824
1746,2.2688196777706553
1747,1.7470552283118255
1748,0.8291047291752124
1749,0.25286696929985525
1750,7.648610312891641
1751,7.0420774343561785
1752,6.56911950275604
1753,6.260085388278497
1754,6.139777575173879
1755,6.2191582914170915
1756,6.49090537689627
1757,6.88110192085477
1758,6.741458189209955
1759,6.783643181191373
1760,7.00437238614321
1761,7.387659416824095
1762,7.909908483376829
1763,7.935607973663437
1764,6.929017345446113
1765,5.959995887265909
1766,5.050216106255948
1767,4.238003846678494
1768,3.5901995250901995
1769,3.154345993344825
1770,2.6621914751571545
1771,2.5879510165957496
1772,2.9160855334371707
1773,2.9160493583410925
1774,3.2125682909109146
1775,2.4886340690801996
1776,1.4095803291070739
1777,0.503384760190867
1778,0.30642359522231416
1779,0.8108012732948192
1780,1.8444219798860708
1781,1.4661085978916824
1782,1.0491385022840674
1783,0.6397959620879152
1784,0.670124168862564
1785,8.455292772741041
1786,7.910775821389359
1787,7.4927720926972645
1788,7.223278651917152
1789,7.119180897174257
1790,7.1876686153057445
1791,7.423966925675541
1792,7.81286445658109
1793,7.71979698034013
1794,7.756577388552707
1795,7.950256680473955
1796,8.289845048015623
1797,8.758386934171854
1798,8.37228787386539
1799,7.425088615147251
1800,6.530048976775501
1801,5.711742320149056
1802,5.007926019906986
1803,4.472975263326762
1804,3.989285700455579
1805,3.612644778182137
1806,3.5582111060078363
1807,3.3613395208577814
1808,3.041659959003822
1809,3.110892057762081
1810,2.833851924936331
1811,1.9555459730707965
1812,1.4458442772246112
1813,0.9770392610773733
1814,0.39493764365528883
1815,1.3179623933174451
1816,1.0298230895070497
1817,0.10888548739982142
1818,0.2636054395269018
1819,0.7205086807061014
1820,9.29529214014418
1821,8.802809650937895
1822,8.42907590079092
1823,8.190362894437264
1824,8.09861896587818
1825,8.158803526070306
1826,8.367638962705218
1827,8.714444885015634
1828,8.698323219077935
1829,8.730896010610184
1830,8.903320969180763
1831,9.207744795553646
1832,9.631659512641777
1833,8.895569328190676
1834,8.010433151311648
1835,7.1885872522779355
1836,6.454254093898323
1837,5.84053652900067
1838,5.3888031878687
1839,4.877728850944088
1840,4.226137881983592
1841,3.2966765888849547
1842,2.519677345115442
1843,2.0742067334030065
1844,2.1745701827997563
1845,2.761890592432763
1846,2.751779860348199
1847,2.158131513554413
1848,1.13702808759126
1849,0.6332428039764805
1850,0.8901230208226564
1851,1.2353319145652437
1852,0.17850932081136014
1853,0.20555257136641786
1854,1.079318118580065
1855,10.160348414816507
1856,9.711750895330859
1857,9.374240858033833
1858,9.160105815157356
1859,9.078080529181316
1860,9.131725702883152
1861,9.318698578667968
1862,9.631237342959293
1863,9.676980036386448
1864,9.706182142853827
1865,9.861483732092491
1866,10.137090877013614
1867,12.640419998480391
1868,11.5327984988237
1869,10.426098359898191
1870,9.320647784642262
1871,8.216951110950639
1872,7.11582449990412
1873,6.018678707691432
1874,4.928173168498363
1875,3.849954608860672
1876,2.7982624110632273
1877,1.8196859265679286
1878,1.1247682164906287
1879,1.3006969399534631
1880,2.1427514642809546
1881,2.2683051714963924
1882,2.163759881637472
1883,1.6165303853242179
1884,0.591268383836096
1885,0.7475884270789711
1886,1.0651040157549119
1887,0.08407246979776135
1888,1.162992750700234
1889,1.5836816429152716
1890,11.044575481997487
1891,10.63326464866053
1892,10.325833956040466
1893,10.131744024368938
1894,10.057558717268364
1895,10.105918959481901
1896,10.275094596561225
1897,10.559280288414374
1898,10.655731448276894
1899,10.682170780697612
1900,10.823390989726418
1901,13.70771621785591
1902,12.595791008809734
1903,11.483870458521025
1904,10.371956065310613
1905,9.26005004713832
1906,8.148155832606422
1907,7.036279017456875
1908,5.92442939807008
1909,4.812625823402882
1910,3.700909791063604
1911,2.589394058316687
1912,1.478530432235606
1913,0.374172728821313
1914,0.7528748668182702
1915,1.8618534424933508
1916,1.387585988483932
1917,1.2092758501991383
1918,1.863374252094593
1919,1.2977783723081884
1920,0.18843951393125974
1921,0.8239240676870149
1922,0.7977713787480292
1923,1.1572559768210533
1924,1.1041810370516738
1925,11.943716291179854
1926,11.564345745844832
1927,11.282228772872811
1928,11.104780029617695
1929,11.03704909827373
1930,11.081048053228903
1931,11.235464342295183
1932,11.495849332900905
1933,11.634553575752133
1934,11.658685492165654
1935,11.78812612329288
1936,13.736426346622517
1937,12.627026641502015
1938,11.518118646739723
1939,10.409859501536243
1940,9.30248111254326
1941,8.196340475047396
1942,7.0920167683620186
1943,5.990514905141353
1944,4.893740710426437
1945,3.805783727329482
1946,2.7371780621094777
1947,1.7242853691730362
1948,0.9628284640361874
1949,1.1635203453898815
1950,1.884767519591646
1951,0.785215473078098
1952,0.39196991855283647
1953,1.470911226612091
1954,1.604101013702621
1955,0.8879948868553043
1956,0.22787451236441858
1957,0.37924413862851447
1958,0.6099403443850266
1959,0.5020890318652289
1960,12.854641712995738
1961,12.502856938913808
1962,12.242299992672494
1963,12.078876023721062
1964,12.016548684728228
1965,12.056885916299102
1966,12.19886933756766
1967,12.43901875718627
1968,12.613429949978372
1969,12.635604302628083
1970,12.755047479151306
1971,13.834436424231608
1972,12.73356861745069
1973,11.63480857452698
1974,10.538815572340896
1975,9.446552759662088
1976,8.359482441258415
1977,7.279931084953709
1978,6.211820086656983
1979,5.1622556356378
1980,4.145349198523238
1981,3.1924628391062715
1982,2.381717920284115
1983,1.9042593825110345
1984,2.013129308144774
1985,2.038272796262031
1986,1.1039536907298122
1987,0.8693295347438595
1988,1.6630142086243633
1989,2.2089277144660424
1990,1.292210374351883
1991,0.9500732926348794
1992,0.4003749171993717
1993,0.8823703521830877
1994,0.6972417827066415
1995,13.775014032645968
1996,13.447242626319474
1997,13.205245768832357
1998,13.053794708515976
1999,12.996055389291898
2000,13.033273341093423
2001,13.164643223362408
2002,13.387393597180761
2003,13.59234884497206
2004,13.61284020650182
2005,13.723692959417681
2006,14.000291107346534
2007,12.913553148122777
2008,11.831501211006016
2009,10.755549687505805
2010,9.68773138729956
2011,8.631065517203144
2012,7.590211240125922
2013,6.572684653543358
2014,5.591236233413095
2015,4.668674743269229
2016,3.8475949990559264
2017,3.2069164118805173
2018,2.8701046403442048
2019,2.9433910032428354
2020,2.5822327832926044
2021,1.9317986716042517
2022,1.8079348291594362
2023,2.297449208086474
2024,2.7695511032983697
2025,1.744707339486097
2026,0.6642186410505923
2027,0.5578812120755411
2028,0.5239847634882289
2029,0.28430765501626315
2030,14.703059299598756
2031,14.396346766137865
2032,14.170480091740082
2033,14.02936456957553
2034,13.975567709322604
2035,14.010095422437432
2036,14.13230034601188
2037,14.339941100650096
2038,14.57130168491399
2039,14.59032948274974
2040,14.69372158678676
2041,14.231618617973469
2042,13.163968143976842
2043,12.1042970943815
2044,11.054900318307677
2045,10.01900673677819
2046,9.001279519087431
2047,8.008647327426958
2048,7.051715613572359
2049,6.147179533700102
2050,5.321823126486963
2051,4.618294988945664
2052,4.099799734799915
2053,3.841995467364063
2054,3.8969683758356033
2055,3.3305343491566033
2056,2.8558642108443992
2057,2.7735039064671287
2058,3.1147310696318926
2059,2.5423263327076695
2060,1.6052484557808875
2061,0.49787571769000405
2062,0.2809862521363548
2063,0.5976257912775098
2064,0.43771650785307814
2065,15.637411451166816
2066,15.34929409888541
2067,15.137565179900559
2068,15.005458594060489
2069,14.955084535403026
2070,14.987267165987976
2071,15.101478687499982
2072,15.295881726595349
2073,15.55028205282449
2074,15.568024398945843
2075,15.579045274635535
2076,14.525291161355387
2077,13.480889319666055
2078,12.448193935264179
2079,11.430378363149588
2080,10.431798918378684
2081,9.458550084244454
2082,8.519317613092975
2083,7.626679314307508
2084,6.799011987616822
2085,6.062982147933031
2086,5.455804516154191
2087,5.0244119242708765
2088,4.816273385612095
2089,4.778924024845379
2090,4.174704141942235
2091,3.8067120419259317
2092,3.74523971561649
2093,3.3068735146732986
2094,2.2034859849541295
2095,1.1172067265116277
2096,0.2167961511818365
2097,0.8590845636852319
2098,0.9342022036844427
2099,0.5169125606907304
2100,16.577004065369568
2101,16.305410802172954
2102,16.106167646531315
2103,15.981980736909367
2104,15.934605030496476
2105,15.964724359259034
2106,16.071903043589103
2107,16.25461682735558
2108,16.529285051408042
2109,16.545888495305107
2110,15.908080940990372
2111,14.877617266769622
2112,13.859755175026045
2113,12.857487824245926
2114,11.874764606231949
2115,10.916864816420091
2116,9.990930990171826
2117,9.106718857225644
2118,8.277609334978562
2119,7.521845912029036
2120,6.863699965025069
2121,6.333675880503051
2122,5.966019172986919
2123,5.791733855196505
2124,5.575459911809426
2125,5.067051703783771
2126,4.768347156183362
2127,4.448593877208605
2128,3.352168643904628
2129,2.2708905926796055
2130,1.2448758510680975
2131,0.6444765466083082
2132,1.2680368789208036
2133,0.6424400514320184
2134,0.4774997265066298
